ProgramName,MethodType,RequirementID,MethodID,MethodType,CallersT,CallersN,CallersU,CallersCallersT,CallersCallersN,CallersCallersU,CalleesT,CalleesN,CalleesU,CalleesCalleesT,CalleesCalleesN,CalleesCalleesU,pred,gold
1,0,2,2571,0,1,0,0,1,1,0,1,1,0,1,1,0,N,N
3,1,14,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,2,13,1710,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
0,1,2,224,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,0,1,3610,0,0,1,0,0,0,0,0,1,0,0,0,0,N,N
3,0,12,2705,0,0,1,0,0,0,0,0,1,0,1,1,0,N,N
2,0,9,3130,0,1,0,0,1,0,0,0,1,0,0,1,0,N,N
1,1,2,4961,0,1,0,0,0,1,0,0,0,0,0,0,0,N,N
2,0,30,2903,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,1,6,1521,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
3,0,3,1137,0,1,1,0,1,1,0,1,1,0,0,1,0,N,N
0,1,4,69,0,0,0,0,0,0,0,0,0,0,0,0,1,N,N
2,0,14,2997,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,0,18,2592,0,1,0,0,0,1,0,0,1,0,1,0,0,N,N
2,0,1,171,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,1,10,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,5,271,0,1,0,0,1,1,0,1,1,0,1,1,0,N,N
3,1,20,1039,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
1,0,6,1690,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,1,10,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,13,4325,0,0,1,0,1,1,1,1,1,0,1,1,1,N,T
2,0,17,4726,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
2,0,21,3099,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
2,0,17,2989,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
1,1,14,1796,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,0,9,1195,0,1,0,0,0,1,0,0,1,0,0,0,0,N,N
3,2,13,4096,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
3,1,15,2151,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,15,388,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
2,0,13,3089,0,1,0,0,1,1,0,0,1,0,0,1,0,N,N
3,0,10,1712,0,1,0,0,0,0,0,0,1,0,0,0,0,N,N
3,2,20,1520,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
3,0,14,1139,0,1,1,0,0,1,0,1,1,0,1,1,0,N,N
1,1,17,4628,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,13,269,0,1,0,0,1,0,0,1,0,0,1,1,0,N,N
1,2,11,4164,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
3,0,20,378,0,1,1,0,1,1,0,1,1,0,1,1,0,N,N
1,2,11,1392,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,1,9,622,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
2,0,15,2999,0,1,0,0,0,0,0,0,1,0,0,1,0,N,N
0,2,3,54,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
1,0,14,3456,0,1,0,0,1,0,0,1,1,0,1,0,0,N,N
3,2,12,2703,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,1,5,3306,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,1,14,1819,0,1,0,0,0,1,0,0,0,0,0,0,0,N,N
2,0,29,2920,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,2,17,2692,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
3,2,16,1599,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,1,7,720,0,0,1,0,0,0,0,0,0,0,0,0,1,N,N
3,1,20,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,20,2098,0,0,1,0,1,0,0,1,0,0,0,1,0,N,N
1,1,16,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,6,4704,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
3,2,1,352,0,0,0,0,0,0,0,1,0,0,0,1,0,N,N
1,1,13,4586,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,1,12,798,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,16,1863,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,2,10,2595,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
2,0,27,2980,0,1,1,0,1,1,0,0,1,0,0,1,0,N,N
1,1,4,1060,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,1,14,1636,0,0,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,7,22,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
3,0,19,1140,0,0,1,0,0,1,0,1,1,0,0,1,0,N,N
1,0,13,3823,0,1,0,0,0,1,0,1,0,0,1,1,0,N,N
2,0,31,4655,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,1,17,3541,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,2,913,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
1,1,7,1528,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
3,1,21,3628,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,4,720,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,7,3786,0,1,0,0,1,1,0,1,0,0,0,0,1,N,N
1,0,6,764,0,1,1,0,1,1,0,1,1,0,1,1,0,N,N
1,1,11,4022,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,1,19,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,1,1315,0,0,1,0,1,1,0,0,0,0,0,0,0,N,N
1,0,2,3370,0,1,1,0,0,1,0,1,0,0,1,1,0,N,N
1,1,7,4654,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,7,4542,0,1,1,0,1,1,0,1,0,0,0,1,0,N,N
3,0,7,1099,0,1,1,0,0,1,0,1,0,0,0,1,0,N,N
1,2,6,2303,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
3,2,8,797,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,0,12,1307,0,1,0,0,0,0,0,1,0,0,0,0,0,N,N
1,1,17,3914,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,0,13,4839,0,1,0,0,0,1,0,0,1,0,0,0,0,N,N
1,0,5,3368,0,0,1,0,0,1,0,1,1,0,1,1,0,N,N
3,0,12,2113,0,0,1,0,0,1,0,1,1,0,0,0,0,N,N
3,1,21,427,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,18,508,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
0,0,3,201,0,1,0,0,0,1,0,1,0,0,1,0,0,N,N
2,0,12,1250,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
1,0,13,3955,0,1,0,0,0,0,0,0,1,0,0,0,0,N,N
1,0,4,767,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,1,12,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,34,3089,0,1,0,0,1,1,0,0,1,0,0,1,0,N,N
1,1,16,1017,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,0,8,766,0,0,1,0,0,1,0,1,0,0,0,1,0,N,N
3,2,13,1740,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,1,13,2042,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
3,0,12,1719,0,1,1,0,0,0,0,0,1,0,0,1,0,N,N
3,2,11,419,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
1,0,1,1182,0,1,0,0,1,1,0,1,0,0,0,0,0,N,N
2,0,30,3000,1,1,1,1,1,1,0,0,1,0,0,1,1,N,N
0,1,7,690,1,1,1,1,1,0,0,0,0,0,0,0,0,N,N
2,0,18,3126,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,0,20,300,0,1,1,0,1,1,0,1,1,0,1,1,0,N,N
0,1,2,467,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,8,3155,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
2,0,30,2984,0,0,1,0,1,0,0,0,1,0,0,1,0,N,N
1,0,6,822,0,1,1,0,1,1,0,1,1,0,0,1,0,N,N
1,0,9,4877,0,1,1,0,0,1,0,1,1,0,1,1,0,N,N
3,2,1,457,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
2,0,2,3007,0,1,1,0,1,1,0,0,1,0,0,1,0,N,N
3,2,8,2724,0,0,0,0,0,0,1,0,1,0,1,1,1,T,T
3,1,18,1533,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,2,9,1496,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
2,0,22,947,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,2,14,4168,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,1,6,3192,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,12,995,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
1,1,14,3358,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,25,3029,1,1,1,0,1,1,0,0,1,0,0,1,1,T,T
3,2,11,1746,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,1,12,4473,0,1,1,0,1,1,0,0,0,0,0,0,1,N,N
3,1,20,253,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,5,2870,0,0,1,0,0,1,0,0,1,0,0,1,0,N,N
1,1,11,2086,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,2,8,1713,0,0,0,0,0,0,0,1,1,0,0,1,0,N,N
2,0,5,3005,0,1,0,0,0,1,0,0,1,0,0,1,0,N,N
0,0,4,655,0,1,0,0,0,0,0,1,0,0,0,0,0,N,N
3,1,11,455,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,2,14,52,0,0,0,0,0,0,1,0,0,0,0,0,1,T,T
3,1,9,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,17,4639,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,0,2,1241,0,1,0,0,1,0,0,0,1,0,1,0,0,N,N
2,0,7,739,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,1,2,1855,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
3,1,8,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,9,4027,0,1,1,0,0,1,0,0,1,0,0,0,0,N,N
0,2,7,380,0,0,0,0,0,0,1,0,0,1,0,1,1,T,T
0,1,6,235,0,1,1,0,1,1,0,0,0,0,0,0,1,N,N
2,0,11,210,0,0,1,0,0,0,0,0,1,0,1,0,0,N,N
3,0,7,261,0,1,1,0,1,1,0,0,1,0,0,0,0,N,N
1,1,3,4637,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
3,2,12,827,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
3,0,9,3122,0,1,0,0,1,0,0,1,0,0,0,1,0,N,N
1,0,17,3141,0,1,0,0,1,1,0,0,1,0,0,0,0,N,N
1,0,14,4748,0,0,1,0,0,0,0,1,1,0,1,0,0,N,N
1,0,1,3823,0,1,0,0,0,1,0,1,0,0,1,1,0,N,N
1,0,1,1171,0,1,0,0,1,0,0,1,0,0,1,0,0,N,N
3,2,5,141,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
1,1,5,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,10,3133,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,10,4590,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
1,1,8,1852,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
2,0,26,2859,1,1,1,1,1,1,0,0,1,0,0,1,1,N,N
1,1,2,4611,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,0,12,1770,0,1,1,0,1,1,0,1,0,0,0,0,0,N,N
1,1,2,1064,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
2,0,14,3087,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,2,5,3993,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
2,0,13,1111,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
1,1,17,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,9,4754,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,27,4718,0,1,0,0,0,1,0,0,1,0,0,1,0,N,N
1,1,2,3980,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,0,3,1023,1,0,0,0,0,1,1,1,1,1,0,1,1,T,T
3,2,12,2021,0,0,0,0,0,0,0,1,0,0,0,1,0,N,N
1,1,1,4634,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
3,1,4,823,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
2,0,17,219,0,1,1,0,0,1,0,1,1,0,0,1,0,N,N
3,0,3,133,0,1,0,0,1,0,0,1,1,0,0,1,0,N,N
3,1,14,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,1,5,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,8,4558,0,1,1,0,1,0,0,0,0,0,0,0,0,N,N
1,1,4,624,0,0,1,0,1,1,0,0,0,0,0,0,0,N,N
0,0,4,749,0,1,0,0,0,0,0,1,0,0,0,0,0,N,N
1,0,9,1339,0,0,1,0,0,1,0,1,1,0,1,0,0,N,N
1,2,2,1732,0,0,0,0,0,0,0,1,1,0,1,0,0,N,N
3,1,2,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,11,3833,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
0,0,5,62,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
3,2,6,1574,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
0,1,7,27,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
2,0,23,203,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
3,1,19,3186,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,1,5,14,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
1,1,1,1494,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,13,4170,0,0,1,0,1,0,0,0,0,0,0,0,0,N,N
1,1,7,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,2,14,827,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,0,13,3952,0,1,0,0,0,0,0,1,0,0,0,0,0,N,N
1,2,16,1617,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
3,0,14,2199,0,0,1,0,0,0,0,0,1,0,0,0,0,N,N
2,0,33,3069,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
2,0,15,3117,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,0,13,110,0,0,1,0,0,1,0,0,1,0,0,0,0,N,N
1,1,9,3876,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,0,16,1319,0,1,0,0,1,0,0,1,0,0,1,0,0,N,N
1,0,1,3345,0,1,0,0,1,0,0,1,0,0,0,0,0,N,N
1,1,3,3906,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,2,5,1496,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
1,2,16,1263,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
3,0,2,1668,0,0,1,0,0,1,0,1,1,0,1,1,1,N,N
1,1,5,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,12,1181,0,1,0,0,1,0,0,1,1,0,1,0,0,N,N
2,2,12,335,0,0,0,0,0,0,1,0,0,1,1,1,0,N,N
1,1,9,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,6,2761,0,0,1,0,1,0,0,1,1,1,0,1,0,N,N
1,0,11,1650,0,0,1,0,0,1,0,1,1,0,1,0,0,N,N
1,1,1,4633,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
3,0,7,2105,0,1,0,0,0,0,0,1,0,0,1,0,0,N,N
3,2,5,439,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
3,0,6,3613,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
3,0,11,4087,0,0,1,0,1,1,0,1,0,0,1,0,0,N,N
2,0,17,3117,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,2,14,1657,0,0,0,0,0,0,0,0,1,0,1,1,0,N,N
2,0,26,4700,0,1,0,0,0,1,0,0,1,0,0,1,0,N,N
3,2,3,2700,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
3,2,21,1736,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
0,0,8,691,0,1,0,0,1,1,0,1,0,0,1,1,0,N,N
2,0,34,797,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
3,0,9,1540,0,0,1,0,0,1,0,1,0,0,0,0,0,N,N
0,0,2,748,0,1,0,0,1,0,0,1,0,0,0,0,0,N,N
1,1,6,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,9,3880,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,1,15,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,1,7,1086,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
0,1,1,511,0,1,0,0,0,1,0,0,0,0,0,0,0,N,N
1,0,10,1691,0,1,0,0,0,1,0,1,0,0,0,1,0,N,N
1,1,11,2844,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
1,1,7,1315,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
1,0,13,2662,0,0,1,0,1,0,0,1,1,0,1,1,0,N,N
0,2,3,279,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
1,0,5,1005,0,0,1,0,0,1,0,1,0,0,0,0,0,N,N
1,2,6,2327,0,0,0,0,0,0,0,1,1,0,0,1,0,N,N
2,0,20,1121,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,1,5,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,31,3126,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,2,16,4665,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,0,5,1358,0,1,0,0,1,1,0,1,0,0,1,0,0,N,N
0,0,2,198,0,1,0,0,0,0,0,1,0,0,0,0,1,N,N
1,1,10,3576,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,0,13,15,0,1,0,0,1,1,0,1,1,0,1,0,0,N,N
3,0,17,258,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
1,1,12,3834,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
1,0,5,4624,0,1,0,0,1,1,0,1,1,0,0,0,0,N,N
3,0,18,838,0,0,1,0,0,1,0,1,1,0,1,1,0,N,N
3,0,12,380,0,1,0,0,1,0,0,0,1,0,0,1,0,N,N
3,2,1,422,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,2,10,4927,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,1,7,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,32,348,0,0,1,0,0,0,0,0,1,0,1,1,0,N,N
3,1,19,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,10,3101,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,1,8,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,14,2135,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
1,0,5,4906,0,1,1,0,0,0,0,1,1,0,1,1,0,N,N
1,1,16,1779,0,1,1,0,0,1,0,0,0,0,0,0,0,N,N
3,0,4,1045,0,1,0,0,0,0,0,1,1,0,0,0,0,N,N
2,0,8,360,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
3,1,4,820,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,14,2065,0,1,1,0,1,0,0,1,0,0,0,0,0,N,N
3,1,15,134,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,9,4165,0,1,0,0,1,1,0,0,1,0,0,0,0,N,N
0,1,8,694,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
1,1,7,3976,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
0,0,6,492,1,0,0,1,0,0,0,0,1,0,0,0,0,N,N
1,0,2,3326,0,1,0,0,0,0,0,0,1,0,1,0,0,N,N
1,0,17,2077,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
1,1,5,532,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
2,0,32,2870,0,0,1,0,0,1,0,0,1,0,0,1,0,N,N
2,0,17,360,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
1,0,13,3783,0,1,0,0,0,0,0,0,1,0,0,0,0,N,N
1,1,8,1865,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,1,10,4401,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
0,0,5,258,0,1,0,0,0,0,0,1,1,0,0,0,0,N,N
1,1,9,4022,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,1,18,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
0,1,5,14,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,1,9,3172,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,0,2,2685,0,0,1,0,0,1,0,1,1,0,1,1,0,N,N
0,1,4,704,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,2,7,1350,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
0,0,5,394,0,1,0,0,0,0,0,0,1,0,0,0,0,N,N
2,0,2,2900,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,0,15,3629,0,0,1,0,1,1,0,0,1,0,0,0,0,N,N
1,1,9,108,0,1,0,0,0,1,0,0,0,0,0,0,0,N,N
1,0,5,533,0,1,1,0,1,1,0,1,1,0,1,1,0,N,N
2,0,20,1305,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
1,1,8,2609,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,30,1069,0,0,1,0,0,1,0,1,0,0,0,1,0,N,N
0,1,4,634,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
1,0,12,4603,0,1,1,0,1,1,1,0,1,1,0,1,1,T,T
1,2,6,4923,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,0,2,3844,0,1,0,0,0,1,0,1,0,0,1,1,0,N,N
3,1,5,426,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,14,4471,0,0,1,0,1,1,0,0,0,0,0,0,1,N,T
0,0,8,182,0,0,1,0,0,0,0,0,1,0,0,0,0,N,N
3,1,12,819,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,13,1269,0,1,0,0,1,1,0,1,1,0,1,1,0,N,N
1,0,14,169,0,1,1,0,1,1,0,1,0,0,1,0,0,N,N
3,0,4,250,0,0,1,0,0,0,0,0,1,0,0,0,0,N,N
1,1,9,1797,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,2,13,4034,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
3,0,16,256,0,1,0,0,1,0,0,1,1,0,0,1,0,N,N
3,0,4,133,0,1,0,0,1,0,0,1,1,0,0,1,0,N,N
1,1,11,641,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,14,4852,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,4,3147,0,0,0,0,0,0,0,1,0,0,0,1,0,N,N
3,1,3,2145,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
0,1,4,237,0,1,0,0,1,1,0,0,0,0,0,0,1,N,T
1,2,16,4847,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
2,0,21,1037,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,1,14,4930,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,17,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,16,847,0,1,1,0,0,1,0,0,1,0,0,0,0,N,N
2,0,31,897,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,1,7,3520,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,1,5,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,10,2803,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,0,2,575,1,1,1,0,1,1,0,1,1,0,1,1,1,N,N
2,0,24,2978,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
3,0,5,251,0,1,0,0,1,1,0,1,0,0,0,1,0,N,N
3,2,10,419,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
1,0,4,3345,0,1,0,0,1,0,0,1,0,0,0,0,0,N,N
3,0,19,411,0,0,1,1,0,1,0,1,1,0,1,1,0,N,N
1,2,16,3332,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,1,9,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,29,1280,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,0,14,144,0,1,1,0,1,1,0,1,0,0,0,0,0,N,N
2,0,28,1121,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,1,10,644,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,6,3560,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,17,113,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,2,19,3116,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
2,0,24,809,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
3,0,5,1554,0,1,0,0,0,0,0,0,1,0,0,1,0,N,N
1,1,12,996,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,2,4029,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,5,1183,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,0,16,1360,0,0,1,0,1,1,0,1,1,0,1,0,0,N,N
0,0,2,29,0,1,0,0,1,0,0,1,0,0,1,0,0,N,N
3,2,7,481,0,0,0,0,0,0,0,1,0,0,0,0,1,T,N
3,1,12,2144,0,0,1,0,1,1,0,0,0,0,0,0,0,N,N
2,0,34,217,0,1,1,0,0,1,0,1,1,0,0,1,0,N,N
1,1,4,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,1,4786,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,1,8,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,16,4624,0,1,0,0,1,1,0,1,1,0,0,0,0,N,N
3,0,21,267,0,0,1,0,0,1,0,1,0,0,0,0,0,N,N
0,1,2,654,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
2,0,7,382,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,2,11,4006,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,1,7,848,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,12,1123,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,1,4,2844,0,1,1,0,0,1,0,0,0,0,0,0,0,N,N
1,1,12,3814,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,24,3058,0,0,1,0,0,1,0,0,1,0,0,1,0,N,N
